model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 Focus,2017.0, 11800,Manual,6859,20,60.1,Petrol,1.0
 Focus,2018.0, 13000,Manual,12581,145,51.4,Petrol,1.5
 Focus,2017.0, 11728,Manual,9340,0,74.3,Diesel,1.5
 Focus,2019.0, 17200,Manual,3608,150,60.1,Petrol,1.0
 Focus,2018.0, 18800,Manual,5087,150,41.5,Petrol,2.0
 Focus,2015.0, 9495,Manual,13886,20,67.3,Diesel,1.6
 Focus,2019.0, 17990,Manual,10318,145,60.1,Petrol,1.0
 Focus,2015.0, 7360,Manual,76000,20,67.3,Diesel,1.6
 Focus,2016.0, 9995,Manual,7905,0,74.3,Diesel,1.5
 Focus,2018.0, 13000,Manual,18696,145,74.3,Diesel,1.5
 Focus,2019.0, 20000,Automatic,6290,145,39.8,Petrol,1.5
 Focus,2017.0, 11400,Manual,15000,20,61.4,Petrol,1.0
 Focus,2018.0, 10500,Manual,30753,150,60.1,Petrol,1.0
 Focus,2017.0, 12000,Manual,22296,145,74.3,Diesel,1.5
 Focus,2018.0, 15500,Manual,21464,145,64.2,Diesel,2.0
 Focus,2017.0, 11700,Manual,39093,145,51.4,Petrol,1.5
 Focus,2017.0, 11495,Manual,13459,145,60.1,Petrol,1.0
 Focus,2017.0, 11495,Manual,20958,145,60.1,Petrol,1.0
 Focus,2018.0, 16495,Manual,24344,145,60.1,Petrol,1.0
 Focus,2018.0, 18795,Manual,12589,145,41.5,Petrol,2.0
 Focus,2019.0, 17995,Manual,5668,145,58.9,Petrol,1.0
 Focus,2018.0, 12995,Manual,14233,145,57.7,Petrol,1.0
 Focus,2020.0, 19995,Manual,130,145,58.9,Petrol,1.0
 Focus,2017.0, 11995,Manual,22081,0,74.3,Diesel,1.5
 Focus,2016.0, 10000,Manual,34297,0,74.3,Diesel,1.5
 Focus,2013.0, 5500,Manual,69498,20,67.3,Diesel,1.6
 Focus,2017.0, 11700,Manual,21934,150,74.3,Diesel,1.5
 Focus,2019.0, 20000,Automatic,953,145,64.2,Diesel,2.0
 Focus,2016.0, 13250,Manual,32643,20,67.3,Diesel,2.0
 Focus,2017.0, 18777,Manual,7390,145,41.5,Petrol,2.0
 Focus,2018.0, 13990,Manual,9770,145,58.9,Petrol,1.0
 Focus,2017.0, 9890,Semi-Auto,39900,145,74.3,Diesel,1.5
 Focus,2018.0, 16900,Manual,21931,150,41.5,Petrol,2.0
 Focus,2019.0, 15800,Manual,9379,145,58.9,Petrol,1.0
 Focus,2017.0, 11900,Manual,11574,0,74.3,Diesel,1.5
 Focus,2017.0, 15795,Manual,19948,20,67.3,Diesel,2.0
 Focus,2019.0, 17995,Manual,14569,145,60.1,Petrol,1.0
 Focus,2018.0, 18495,Manual,12446,145,41.5,Petrol,2.0
 Focus,2017.0, 11195,Semi-Auto,31648,145,74.3,Diesel,1.5
 Focus,2017.0, 17295,Manual,21232,145,41.5,Petrol,2.0
 Focus,2018.0, 11995,Manual,16246,145,61.4,Petrol,1.0
 Focus,2016.0, 9995,Manual,35286,0,74.3,Diesel,1.5
 Focus,2019.0, 17000,Manual,6337,145,58.9,Petrol,1.0
 Focus,2019.0, 14925,Manual,12987,150,58.9,Petrol,1.0
 Focus,2019.0, 17125,Automatic,1858,145,50.4,Petrol,1.0
 Focus,2019.0, 14100,Manual,20287,150,80.7,Diesel,1.5
 Focus,2017.0, 10000,Manual,17753,20,60.1,Petrol,1.0
 Focus,2017.0, 10340,Manual,31767,145,60.1,Petrol,1.0
 Focus,2014.0, 6770,Manual,60852,30,56.5,Petrol,1.0
 Focus,2017.0, 12790,Manual,3184,145,74.3,Diesel,1.5
 Focus,2018.0, 12350,Semi-Auto,5315,145,51.4,Petrol,1.0
 Focus,2018.0, 12000,Manual,17225,145,61.4,Petrol,1.0
 Focus,2018.0, 15200,Manual,5811,150,58.9,Petrol,1.0
 Focus,2015.0, 7250,Manual,66144,0,74.3,Diesel,1.5
 Focus,2017.0, 11795,Manual,30564,145,58.9,Petrol,1.0
 Focus,2014.0, 12750,Manual,33202,235,39.2,Petrol,2.0
 Focus,2018.0, 15000,Manual,15918,145,60.1,Petrol,1.0
 Focus,2018.0, 19000,Manual,12130,145,41.5,Petrol,2.0
 Focus,2019.0, 15595,Manual,5257,145,58.9,Petrol,1.0
 Focus,2018.0, 13195,Manual,15010,145,74.3,Diesel,1.5
 Focus,2017.0, 17475,Manual,24550,20,67.3,Diesel,2.0
 Focus,2019.0, 18975,Manual,6200,145,49.6,Petrol,1.0
 Focus,2018.0, 15475,Automatic,15751,145,67.3,Diesel,1.5
 Focus,2019.0, 27975,Manual,5000,145,34.5,Petrol,2.3
 Focus,2019.0, 25995,Manual,13312,145,50.4,Diesel,2.0
 Focus,2019.0, 27995,Manual,9125,145,34.5,Petrol,2.3
 Focus,2018.0, 13500,Manual,12929,145,51.4,Petrol,1.5
 Focus,2017.0, 11900,Manual,21791,145,60.1,Petrol,1.0
 Focus,2019.0, 19900,Automatic,942,145,51.4,Petrol,1.0
 Focus,2019.0, 18990,Manual,16496,145,51.4,Petrol,1.5
 Focus,2017.0, 10895,Manual,21128,145,61.4,Petrol,1.0
 Focus,2018.0, 12995,Manual,33019,145,74.3,Diesel,1.5
 Focus,2018.0, 14495,Manual,9321,145,57.7,Petrol,1.0
 Focus,2018.0, 11995,Manual,16246,145,61.4,Petrol,1.0
 Focus,2017.0, 11795,Manual,12260,145,60.1,Petrol,1.0
 Focus,2015.0, 6295,Manual,83467,20,61.4,Petrol,1.0
 Focus,2019.0, 16295,Manual,6065,145,60.1,Petrol,1.0
 Focus,2015.0, 8695,Manual,39394,20,60.1,Petrol,1.0
 Focus,2017.0, 16995,Manual,39684,150,67.3,Diesel,2.0
 Focus,2017.0, 11700,Manual,18479,20,60.1,Petrol,1.0
 Focus,2019.0, 17490,Manual,12300,145,60.1,Petrol,1.0
 Focus,2018.0, 12000,Manual,20045,145,74.3,Diesel,1.5
 Focus,2017.0, 10595,Manual,14716,145,61.4,Petrol,1.0
 Focus,2018.0, 18695,Manual,12589,145,41.5,Petrol,2.0
 Focus,2019.0, 17495,Manual,7471,145,49.6,Petrol,1.0
 Focus,2019.0, 17495,Manual,6370,145,58.9,Petrol,1.0
 Focus,2019.0, 17495,Manual,9080,145,49.6,Petrol,1.0
 Focus,2019.0, 18995,Manual,10947,145,60.1,Petrol,1.0
 Focus,2019.0, 16995,Manual,8720,145,80.7,Diesel,1.5
 Focus,2019.0, 16995,Manual,12700,145,58.9,Petrol,1.0
 Focus,2018.0, 13900,Manual,12892,145,74.3,Diesel,1.5
 Focus,2018.0, 20900,Manual,12307,145,41.5,Petrol,2.0
 Focus,2017.0, 8895,Manual,29984,20,61.4,Petrol,1.0
 Focus,2017.0, 12000,Manual,28672,20,60.1,Petrol,1.0
 Focus,2017.0, 13500,Semi-Auto,16856,145,51.4,Petrol,1.0
 Focus,2017.0, 19500,Manual,9342,145,41.5,Petrol,2.0
 Focus,2018.0, 10195,Manual,32176,145,61.4,Petrol,1.0
 Focus,2018.0, 13195,Manual,13518,145,57.7,Petrol,1.0
 Focus,2018.0, 15789,Manual,8459,145,51.4,Petrol,1.5
 Focus,2018.0, 15789,Manual,8459,145,51.4,Petrol,1.5
 Focus,2016.0, 11989,Automatic,25913,145,46.3,Petrol,1.5
 Focus,2017.0, 17495,Manual,25739,145,41.5,Petrol,2.0
 Focus,2020.0, 23995,Manual,6102,145,60.1,Petrol,1.0
 Focus,2017.0, 10795,Manual,25000,145,61.4,Petrol,1.0
 Focus,2019.0, 15695,Manual,18800,145,58.9,Petrol,1.0
 Focus,2018.0, 11995,Manual,19036,145,60.1,Petrol,1.0
 Focus,2018.0, 13495,Manual,22279,145,57.7,Petrol,1.0
 Focus,2018.0, 12695,Manual,10908,145,60.1,Petrol,1.0
 Focus,2017.0, 17995,Manual,11432,145,41.5,Petrol,2.0
 Focus,2015.0, 7810,Manual,66990,0,74.3,Diesel,1.5
 Focus,2017.0, 10460,Manual,40412,145,74.3,Diesel,1.5
 Focus,2016.0, 9489,Manual,16160,20,60.1,Petrol,1.0
 Focus,2019.0, 25000,Manual,1841,145,34.5,Petrol,2.3
 Focus,2017.0, 10000,Manual,24951,145,74.3,Diesel,1.5
 Focus,2018.0, 12020,Manual,10020,145,60.1,Petrol,1.0
 Focus,2016.0, 9495,Manual,9750,20,60.1,Petrol,1.0
 Focus,2017.0, 12795,Semi-Auto,10106,145,51.4,Petrol,1.0
 Focus,2018.0, 15475,Automatic,15751,145,67.3,Diesel,1.5
 Focus,2017.0, 10975,Manual,24035,150,60.1,Petrol,1.0
 Focus,2017.0, 17475,Manual,24550,20,67.3,Diesel,2.0
 Focus,2019.0, 18975,Manual,6200,145,49.6,Petrol,1.0
 Focus,2016.0, 7700,Manual,64918,0,74.3,Diesel,1.5
 Focus,2018.0, 20991,Manual,6833,145,41.5,Petrol,2.0
 Focus,2018.0, 13289,Manual,22058,145,57.7,Petrol,1.0
 Focus,2018.0, 13491,Manual,15919,145,57.7,Petrol,1.0
 Focus,2018.0, 18689,Manual,14277,145,67.3,Diesel,2.0
 Focus,2018.0, 12791,Manual,16565,145,60.1,Petrol,1.0
 Focus,2019.0, 17389,Automatic,10898,145,42.8,Petrol,1.0
 Focus,2019.0, 20795,Automatic,7000,145,64.2,Diesel,2.0
 Focus,2018.0, 13289,Manual,22058,145,57.7,Petrol,1.0
 Focus,2018.0, 11689,Manual,20827,145,60.1,Petrol,1.0
 Focus,2018.0, 13491,Manual,15919,145,57.7,Petrol,1.0
 Focus,2020.0, 15600,Manual,557,145,60.1,Petrol,1.0
 Focus,2019.0, 17480,Manual,3314,145,60.1,Petrol,1.0
 Focus,2019.0, 20380,Manual,6235,145,70.6,Diesel,2.0
 Focus,2013.0, 6370,Manual,50223,30,56.5,Petrol,1.0
 Focus,2018.0, 13441,Manual,16117,150,74.3,Diesel,1.5
 Focus,2019.0, 17491,Automatic,9389,145,50.4,Petrol,1.0
 Focus,2017.0, 11560,Manual,17530,145,60.1,Petrol,1.0
 Focus,2019.0, 16230,Automatic,16424,145,67.3,Diesel,1.5
 Focus,2019.0, 15320,Manual,9369,145,60.1,Petrol,1.0
 Focus,2016.0, 8760,Manual,38113,20,61.4,Petrol,1.0
 Focus,2017.0, 18520,Manual,17327,145  ,41.5,Petrol,2.0
 Focus,2019.0, 29350,Manual,1617,145,34.5,Petrol,2.3
 Focus,2015.0, 7141,Manual,67680,20,67.3,Diesel,1.6
 Focus,2015.0, 7660,Manual,45878,0,74.3,Diesel,1.5
 Focus,2016.0, 10495,Manual,15000,20,60.1,Petrol,1.0
 Focus,2017.0, 12995,Manual,10300,20,60.1,Petrol,1.0
 Focus,2017.0, 12995,Manual,10438,20,60.1,Petrol,1.0
 Focus,2013.0, 6495,Manual,50500,30,56.5,Petrol,1.0
 Focus,2017.0, 12295,Manual,14750,145,60.1,Petrol,1.0
 Focus,2017.0, 10689,Manual,26058,145,74.3,Diesel,1.5
 Focus,2016.0, 9710,Manual,14661,20,61.4,Petrol,1.0
 Focus,2019.0, 19236,Automatic,4896,145,54.3,Diesel,1.5
 Focus,2019.0, 16990,Manual,7546,145,47.9,Petrol,1.0
 Focus,2019.0, 15860,Manual,4265,145,60.1,Petrol,1.0
 Focus,2017.0, 18900,Manual,12811,200,41.5,Petrol,2.0
 Focus,2019.0, 19490,Automatic,729,145,53.3,Diesel,1.5
 Focus,2018.0, 16990,Manual,19500,145,58.9,Petrol,1.0
 Focus,2015.0, 7650,Manual,51205,20,67.3,Diesel,1.6
 Focus,2019.0, 16200,Manual,12981,150,49.6,Petrol,1.0
 Focus,2017.0, 13795,Manual,50289,205,41.5,Petrol,2.0
 Focus,2016.0, 10300,Manual,14896,0,74.3,Diesel,1.5
 Focus,2017.0, 9700,Manual,42956,20,60.1,Petrol,1.0
 Focus,2016.0, 9160,Manual,31410,0,74.3,Diesel,1.5
 Focus,2015.0, 7000,Manual,54724,0,74.3,Diesel,1.5
 Focus,2018.0, 13160,Manual,21235,145,80.7,Diesel,1.5
 Focus,2017.0, 10770,Manual,22176,20,60.1,Petrol,1.0
 Focus,2018.0, 17997,Manual,15336,145,41.5,Petrol,2.0
 Focus,2019.0, 18140,Manual,4577,145,61.4,Diesel,1.5
 Focus,2016.0, 7730,Manual,55923,0,74.3,Diesel,1.5
 Focus,2016.0, 9270,Manual,16327,0,83.1,Diesel,1.5
 Focus,2018.0, 18277,Manual,18646,145,67.3,Diesel,2.0
 Focus,2019.0, 15520,Manual,6754,145,60.1,Petrol,1.0
 Focus,2015.0, 8995,Manual,38001,20,60.1,Petrol,1.0
 Focus,2015.0, 6399,Manual,84000,0,74.3,Diesel,1.5
 Focus,2016.0, 10499,Semi-Auto,19395,125,51.4,Petrol,1.0
 Focus,2019.0, 15540,Manual,11881,145,60.1,Petrol,1.0
 Focus,2019.0, 15370,Manual,7912,145,60.1,Petrol,1.0
 Focus,2019.0, 16190,Manual,10737,145,74.3,Diesel,1.5
 Focus,2019.0, 14390,Manual,10889,145,58.9,Petrol,1.0
 Focus,2019.0, 17030,Manual,8439,145,51.4,Petrol,1.5
 Focus,2019.0, 14410,Manual,7100,145,60.1,Petrol,1.0
 Focus,2017.0, 18160,Manual,17583,145,41.5,Petrol,2.0
 Focus,2016.0, 10670,Automatic,27977,125,51.4,Petrol,1.0
 Focus,2013.0, 6480,Manual,31101,20,67.3,Diesel,1.6
 Focus,2017.0, 17387,Manual,22342,145,41.5,Petrol,2.0
 Focus,2018.0, 12970,Manual,7994,145,57.7,Petrol,1.0
 Focus,2019.0, 27580,Manual,7069,145,34.5,Petrol,2.3
 Focus,2018.0, 13510,Automatic,13409,145,51.4,Petrol,1.0
 Focus,2019.0, 16030,Manual,9145,145,74.3,Diesel,1.5
 Focus,2017.0, 18300,Manual,13813,145,41.5,Petrol,2.0
 Focus,2017.0, 11000,Manual,40988,145,74.3,Diesel,1.5
 Focus,2017.0, 11900,Semi-Auto,18396,125,51.4,Petrol,1.0
 Focus,2019.0, 19995,Automatic,6000,145,64.2,Diesel,2.0
 Focus,2017.0, 17979,Manual,22239,145,41.5,Petrol,2.0
 Focus,2017.0, 10479,Manual,33446,145,74.3,Diesel,1.5
 Focus,2020.0, 28939,Manual,601,145,34.5,Petrol,2.3
 Focus,2018.0, 16479,Manual,2596,145,60.1,Petrol,1.0
 Focus,2017.0, 10495,Manual,27820,20,61.4,Petrol,1.0
 Focus,2015.0, 6645,Manual,72000,0,74.3,Diesel,1.5
 Focus,2014.0, 7499,Semi-Auto,47329,160,44.8,Petrol,1.6
 Focus,2016.0, 12799,Manual,48537,20,67.3,Diesel,2.0
 Focus,2018.0, 13979,Manual,16808,145,57.7,Petrol,1.0
 Focus,2017.0, 11479,Manual,52639,145,74.3,Diesel,1.5
 Focus,2016.0, 16479,Manual,24547,200,41.5,Petrol,2.0
 Focus,2018.0, 28975,Manual,14171,145,36.7,Petrol,2.3
 Focus,2019.0, 16970,Manual,5802,145,60.1,Petrol,1.0
 Focus,2018.0, 16479,Manual,18332,145,74.3,Diesel,1.5
 Focus,2018.0, 19979,Semi-Auto,6465,145,61.4,Diesel,2.0
 Focus,2017.0, 10979,Manual,35735,125,51.4,Petrol,1.5
 Focus,2017.0, 10887,Manual,16342,145,61.4,Petrol,1.0
 Focus,2017.0, 11795,Manual,9616,145,61.4,Petrol,1.0
 Focus,2018.0, 13295,Manual,22406,145,57.7,Petrol,1.0
 Focus,2019.0, 17990,Automatic,9800,145,41.5,Petrol,1.0
 Focus,2019.0, 15990,Manual,8933,150,60.1,Petrol,1.0
 Focus,2017.0, 10990,Manual,21647,145,60.1,Petrol,1.0
 Focus,2019.0, 19320,Automatic,15052,150,64.2,Diesel,2.0
 Focus,2018.0, 13000,Manual,16853,145,74.3,Diesel,1.5
 Focus,2019.0, 15995,Manual,5452,145,58.9,Petrol,1.0
 Focus,2017.0, 11495,Manual,13764,145,60.1,Petrol,1.0
 Focus,2018.0, 12195,Manual,8734,145,61.4,Petrol,1.0
 Focus,2018.0, 11695,Manual,7788,145,61.4,Petrol,1.0
 Focus,2017.0, 9995,Manual,32187,145,61.4,Petrol,1.0
 Focus,2018.0, 15495,Manual,21162,145,58.9,Petrol,1.0
 Focus,2018.0, 13495,Manual,23111,145,58.9,Petrol,1.0
 Focus,2019.0, 18995,Manual,4710,145,49.6,Petrol,1.0
 Focus,2019.0, 26890,Manual,4000,145,34.5,Petrol,2.3
 Focus,2019.0, 18490,Automatic,1890,145,40.9,Petrol,1.5
 Focus,2018.0, 16195,Automatic,440,145,50.4,Petrol,1.0
 Focus,2019.0, 15750,Manual,14195,145,58.9,Petrol,1.0
 Focus,2017.0, 12620,Semi-Auto,23829,125,51.4,Petrol,1.0
 Focus,2017.0, 10595,Manual,27500,150,61.4,Petrol,1.0
 Focus,2017.0, 11995,Manual,11500,20,61.4,Petrol,1.0
 Focus,2016.0, 10795,Manual,15047,20,60.1,Petrol,1.0
 Focus,2019.0, 14995,Manual,843,145,60.1,Petrol,1.0
 Focus,2016.0, 14699,Manual,42524,200,41.5,Petrol,2.0
 Focus,2017.0, 11999,Manual,9844,145,60.1,Petrol,1.0
 Focus,2015.0, 9499,Manual,25000,20,60.1,Petrol,1.0
 Focus,2017.0, 16950,Manual,26140,145,41.5,Petrol,2.0
 Focus,2017.0, 12800,Manual,16790,145,74.3,Diesel,1.5
 Focus,2017.0, 14495,Manual,9814,145,51.4,Petrol,1.5
 Focus,2017.0, 10795,Manual,20418,145,60.1,Petrol,1.0
 Focus,2018.0, 13500,Manual,17540,150,60.1,Petrol,1.0
 Focus,2019.0, 15990,Manual,8000,150,60.1,Petrol,1.0
 Focus,2018.0, 12500,Manual,22494,150,60.1,Petrol,1.0
 Focus,2019.0, 14995,Manual,1200,145,58.9,Petrol,1.0
 Focus,2019.0, 15995,Automatic,14000,145,51.4,Petrol,1.0
 Focus,2019.0, 14995,Manual,15000,145,58.9,Petrol,1.0
 Focus,2019.0, 15995,Manual,12200,145,58.9,Petrol,1.0
 Focus,2019.0, 15995,Manual,12200,145,60.1,Petrol,1.0
 Focus,2018.0, 15995,Manual,6000,145,80.7,Diesel,1.5
 Focus,2019.0, 15495,Manual,8500,145,58.9,Petrol,1.0
 Focus,2018.0, 15690,Manual,10500,145,60.1,Petrol,1.0
 Focus,2019.0, 14995,Automatic,11000,145,50.4,Petrol,1.0
 Focus,2013.0, 5999,Manual,63424,30,56.5,Petrol,1.0
 Focus,2018.0, 12499,Manual,16819,145,61.4,Petrol,1.0
 Focus,2017.0, 9999,Manual,70348,0,74.3,Diesel,1.5
 Focus,2013.0, 5999,Manual,59477,30,56.5,Petrol,1.0
 Focus,2016.0, 9999,Manual,23325,20,61.4,Petrol,1.0
 Focus,2019.0, 17999,Manual,11304,150,46.3,Petrol,1.5
 Focus,2018.0, 15999,Manual,3796,145,80.7,Diesel,1.5
 Focus,2017.0, 10999,Manual,25331,145,60.1,Petrol,1.0
 Focus,2018.0, 12699,Manual,21442,145,57.7,Petrol,1.0
 Focus,2017.0, 15499,Manual,38688,150,67.3,Diesel,2.0
 Focus,2018.0, 12199,Manual,14766,145,60.1,Petrol,1.0
 Focus,2018.0, 14499,Manual,11997,145,80.7,Diesel,1.5
 Focus,2018.0, 13870,Manual,9446,145,58.9,Petrol,1.0
 Focus,2018.0, 11640,Manual,29546,150,57.7,Petrol,1.0
 Focus,2017.0, 11695,Semi-Auto,22804,125,51.4,Petrol,1.0
 Focus,2016.0, 10795,Semi-Auto,2903,160,44.8,Petrol,1.6
 Focus,2015.0, 9390,Semi-Auto,16370,160,44.8,Petrol,1.6
 Focus,2016.0, 8999,Manual,46101,0,74.3,Diesel,1.5
 Focus,2019.0, 18699,Manual,603,145,47.9,Petrol,1.0
 Focus,2020.0, 24799,Manual,641,145,50.4,Petrol,1.5
 Focus,2020.0, 21499,Manual,807,145,62.8,Diesel,1.5
 Focus,2017.0, 10999,Semi-Auto,31033,145,51.4,Petrol,1.0
 Focus,2018.0, 14699,Manual,15937,145,80.7,Diesel,1.5
 Focus,2016.0, 14499,Manual,40953,20,67.3,Diesel,2.0
 Focus,2017.0, 11699,Manual,11526,20,60.1,Petrol,1.0
 Focus,2018.0, 12199,Manual,5304,145,60.1,Petrol,1.0
 Focus,2019.0, 28495,Manual,4000,145,34.5,Petrol,2.3
 Focus,2018.0, 19490,Manual,3000,145,51.4,Petrol,1.5
 Focus,2018.0, 19495,Automatic,7000,145,74.3,Diesel,1.5
 Focus,2019.0, 27890,Manual,900,145,34.5,Petrol,2.3
 Focus,2019.0, 14899,Manual,11322,145,58.9,Petrol,1.0
 Focus,2019.0, 16800,Manual,30,145,58.9,Petrol,1.0
 Focus,2019.0, 22000,Automatic,13917,145,64.2,Diesel,2.0
 Focus,2016.0, 9200,Manual,36500,20,61.4,Petrol,1.0
 Focus,2018.0, 18500,Manual,21901,150,67.3,Diesel,2.0
 Focus,2019.0, 18499,Manual,8000,145,60.1,Petrol,1.0
 Focus,2015.0, 8499,Manual,50502,0,74.3,Diesel,1.5
 Focus,2018.0, 13299,Manual,16257,145,74.3,Diesel,1.5
 Focus,2018.0, 13499,Manual,19926,145,74.3,Diesel,1.5
 Focus,2019.0, 16299,Manual,5681,145,60.1,Petrol,1.0
 Focus,2019.0, 18999,Manual,4892,145,47.9,Petrol,1.0
 Focus,2018.0, 19199,Manual,10611,145,41.5,Petrol,2.0
 Focus,2020.0, 30999,Automatic,10,145,39.8,Petrol,1.5
 Focus,2016.0, 9000,Manual,35756,0,74.3,Diesel,1.5
 Focus,2018.0, 20299,Manual,6987,145,41.5,Petrol,2.0
 Focus,2017.0, 11499,Manual,28604,0,74.3,Diesel,1.5
 Focus,2018.0, 16995,Automatic,10688,145,74.3,Diesel,1.5
 Focus,2014.0, 6999,Manual,41633,30,56.5,Petrol,1.0
 Focus,2016.0, 9499,Manual,44815,20,61.4,Petrol,1.0
 Focus,2017.0, 10890,Semi-Auto,41934,125,51.4,Petrol,1.0
 Focus,2016.0, 11784,Manual,6000,0,74.3,Diesel,1.5
 Focus,2016.0, 10696,Manual,13000,20,60.1,Petrol,1.0
 Focus,2018.0, 12699,Manual,35221,145,74.3,Diesel,1.5
 Focus,2015.0, 13399,Manual,23178,200,41.5,Petrol,2.0
 Focus,2019.0, 17999,Manual,4432,145,60.1,Petrol,1.0
 Focus,2019.0, 17699,Manual,5443,145,60.1,Petrol,1.0
 Focus,2019.0, 16999,Manual,4933,145,60.1,Petrol,1.0
 Focus,2019.0, 24999,Manual,9488,145,34.5,Petrol,2.3
 Focus,2018.0, 11499,Manual,22465,145,60.1,Petrol,1.0
 Focus,2019.0, 16199,Manual,6321,145,60.1,Petrol,1.0
 Focus,2019.0, 16294,Automatic,13000,145,50.4,Petrol,1.0
 Focus,2017.0, 11885,Manual,27000,20,58.9,Petrol,1.0
 Focus,2015.0, 8474,Manual,32000,20,61.4,Petrol,1.0
 Focus,2019.0, 16982,Manual,4000,145,60.1,Petrol,1.0
 Focus,2017.0, 10998,Semi-Auto,36000,0,74.3,Diesel,1.5
 Focus,2016.0, 8992,Manual,35646,20,60.1,Petrol,1.0
 Focus,2015.0, 8942,Manual,33000,20,60.1,Petrol,1.0
 Focus,2018.0, 11795,Manual,20611,150,61.4,Petrol,1.0
 Focus,2018.0, 12995,Manual,21950,150,57.7,Petrol,1.0
 Focus,2018.0, 20499,Manual,18482,145,41.5,Petrol,2.0
 Focus,2019.0, 15000,Manual,4563,145,60.1,Petrol,1.0
 Focus,2013.0, 5995,Manual,63784,30,56.5,Petrol,1.0
 Focus,2019.0, 15495,Manual,12583,150,60.1,Petrol,1.0
 Focus,2018.0, 11495,Manual,17468,150,60.1,Petrol,1.0
 Focus,2018.0, 11795,Manual,26500,150,60.1,Petrol,1.0
 Focus,2018.0, 18995,Manual,6317,145,41.5,Petrol,2.0
 Focus,2017.0, 10795,Manual,24161,145,61.4,Petrol,1.0
 Focus,2018.0, 11795,Manual,17995,145,61.4,Petrol,1.0
 Focus,2018.0, 12295,Manual,13500,145,60.1,Petrol,1.0
 Focus,2017.0, 13299,Manual,14889,145,74.3,Diesel,1.5
 Focus,2018.0, 16399,Manual,17609,145,60.1,Petrol,1.0
 Focus,2017.0, 10699,Manual,22625,0,74.3,Diesel,1.5
 Focus,2017.0, 11399,Manual,17980,145,60.1,Petrol,1.0
 Focus,2018.0, 11899,Manual,17298,145,60.1,Petrol,1.0
 Focus,2018.0, 12299,Manual,19850,145,60.1,Petrol,1.0
 Focus,2017.0, 18000,Semi-Auto,30591,145,61.4,Diesel,2.0
 Focus,2017.0, 9000,Manual,64195,145,74.3,Diesel,1.5
 Focus,2018.0, 19899,Manual,19485,145,41.5,Petrol,2.0
 Focus,2019.0, 18699,Manual,8883,145,58.9,Petrol,1.0
 Focus,2018.0, 16899,Manual,11533,145,60.1,Petrol,1.0
 Focus,2017.0, 10399,Manual,38697,145,61.4,Petrol,1.0
 Focus,2017.0, 9699,Manual,47843,145,60.1,Petrol,1.0
 Focus,2017.0, 11499,Manual,35763,125,51.4,Petrol,1.5
 Focus,2019.0, 17899,Manual,6880,145,60.1,Petrol,1.0
 Focus,2017.0, 16399,Manual,16222,145  ,67.3,Diesel,2.0
 Focus,2017.0, 13000,Semi-Auto,17525,125,51.4,Petrol,1.0
 Focus,2018.0, 12399,Manual,15242,145,57.7,Petrol,1.0
 Focus,2018.0, 16000,Automatic,25181,145,74.3,Diesel,1.5
 Focus,2019.0, 18999,Manual,9121,145,58.9,Petrol,1.0
 Focus,2019.0, 16299,Manual,13592,145,60.1,Petrol,1.0
 Focus,2019.0, 17999,Manual,4451,145,60.1,Petrol,1.0
 Focus,2017.0, 11599,Manual,23436,145,60.1,Petrol,1.0
 Focus,2017.0, 10689,Manual,26058,145,74.3,Diesel,1.5
 Focus,2018.0, 13500,Manual,16612,145,57.7,Petrol,1.0
 Focus,2018.0, 12500,Manual,18101,145,57.7,Petrol,1.0
 Focus,2018.0, 12500,Manual,25264,145,57.7,Petrol,1.0
 Focus,2017.0, 9299,Manual,41844,145,60.1,Petrol,1.0
 Focus,2018.0, 11999,Manual,13072,145,57.7,Petrol,1.0
 Focus,2017.0, 11599,Manual,38590,145,74.3,Diesel,1.5
 Focus,2017.0, 11599,Manual,36539,0,74.3,Diesel,1.5
 Focus,2017.0, 10899,Manual,44864,145,60.1,Petrol,1.0
 Focus,2014.0, 8500,Manual,44654,0,74.3,Diesel,1.5
 Focus,2019.0, 18299,Manual,4287,145,62.8,Diesel,1.5
 Focus,2020.0, 20999,Manual,1501,145,80.7,Diesel,1.5
 Focus,2018.0, 18999,Manual,11258,145,41.5,Petrol,2.0
 Focus,2019.0, 19000,Automatic,2256,145,74.3,Diesel,1.5
 Focus,2019.0, 18000,Manual,9520,145,46.3,Petrol,1.5
 Focus,2019.0, 26000,Manual,4486,145,34.5,Petrol,2.3
 Focus,2018.0, 19999,Manual,9560,145,41.5,Petrol,2.0
 Focus,2018.0, 20991,Manual,6833,145,41.5,Petrol,2.0
 Focus,2018.0, 13150,Semi-Auto,14346,145,51.4,Petrol,1.0
 Focus,2018.0, 18689,Manual,14277,145,67.3,Diesel,2.0
 Focus,2018.0, 12791,Manual,16565,145,60.1,Petrol,1.0
 Focus,2019.0, 17991,Manual,6682,145,48.7,Petrol,1.0
 Focus,2018.0, 16000,Manual,12898,145,74.3,Diesel,1.5
 Focus,2018.0, 19444,Automatic,8000,145,64.2,Diesel,2.0
 Focus,2015.0, 8495,Manual,33012,20,60.1,Petrol,1.0
 Focus,2017.0, 11499,Manual,11091,145,60.1,Petrol,1.0
 Focus,2019.0, 17499,Manual,8588,145,60.1,Petrol,1.0
 Focus,2017.0, 14499,Automatic,12572,145,46.3,Petrol,1.5
